experiment_label,tolerance,stepsize,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,ger50-17-trans-dfn-3t,TERMINATION_REASON_OPTIMAL,57240,84.570302302,60143.0,3457.7951142940647,3457.121588017947,9.738785255936721e-5,6.171423890857829,2.433646980993217,0.3196932898572452,0.30821814296024996,4.212320971964353e-6,2.0562543881233803e-6,7.758679466663848e-5,0.008066257261304395,427234.999993393,589997.2265963374,6.2221458756255945
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,ger50-17-trans-pop-3t,TERMINATION_REASON_OPTIMAL,84360,125.990312281,88619.0,3456.5706863381415,3456.0093485389334,8.11935055899132e-5,22.123533228355598,10.053421430544404,0.1493125055776613,0.0704355255803435,2.3311880038656525e-5,2.04337418634198e-5,3.623685288042268e-5,0.0018433407722513921,63188.99998725707,304500.92138429655,6.471028915328555
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,germanrr,TERMINATION_REASON_OPTIMAL,12440,15.68930664,13102.0,4.59810938232042e7,4.5971938697852254e7,9.956305954655244e-5,0.045161938757179665,0.02100821137770481,0.0,0.0,6.65881195617122e-5,0.00012214076382386518,0.0,0.0,18.000000000001904,84.32292577332974,1.4775860950795256e6
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,gfd-schedulen180f7d50m30k18,TERMINATION_REASON_OPTIMAL,2000,41.086054792,2143.0,1.0,0.9999311696417401,2.294397916739731e-5,6.57010895949632e-6,6.125516775812301e-6,0.0,0.0,6.801498415708245e-10,4.1388626863596624e-8,0.0,0.0,176.227329978677,1232.9371900394647,1.1750868876993023e-5
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,gmut-75-50,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,348.084012678,100001.0,-2.335607896869062e7,-9.39503070367839e7,0.6017935584769033,218500.01882630444,103803.34083437422,0.0,0.0,426.7460612833415,203.6802059465823,0.0,0.0,1.000000000000018,10.106953325771654,711457.9648612066
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,gmut-76-40,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,107.697253426,100000.0,-7.0146889463498695e6,-5.509060983388064e8,0.9748541743070358,0.2686214109818492,0.2686207004866574,0.0,0.0,0.00025743473499192796,0.0002577219670937699,0.0,0.0,74.96699377968555,163.669465637022,77477.95620741035
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,gmut-76-50,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,299.302190485,100001.0,-7.047425812742325e6,-1.6118336778417466e9,0.991293460288739,129.06372195165167,109.44208530823354,0.0,0.0,0.14257994866638415,0.12108323318846942,0.0,0.0,327.71347419474574,711.7482332472657,76954.03716675744
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,graph20-80-1rand,TERMINATION_REASON_OPTIMAL,80,1.448959135,125.0,-116.99999999999989,-117.00496188254174,2.111394798689042e-5,0.0034181048185893096,0.0003012707579777979,0.0,0.0,1.5479437264777672e-5,0.0001004235859925993,0.0,0.0,0.9999999999999989,10.865097099168496,0.0019480674956023562
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,graph40-20-1rand,TERMINATION_REASON_OPTIMAL,80,2.802515668,125.0,-157.0,-157.00148450612855,4.712695658802725e-6,0.004589928417280827,0.0010138119781679666,0.0,0.0,1.5044322063922698e-5,0.00033793732605598886,0.0,0.0,1.0,12.577620522570546,0.0004965985766148708
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,graph40-40-1rand,TERMINATION_REASON_OPTIMAL,80,10.361141856,126.0,-300.0,-300.01383308755084,2.3016254850195446e-5,0.006985896405592827,0.000493900844905637,0.0,0.0,1.1920021064058015e-5,0.00016463361496854567,0.0,0.0,1.0,17.351838655133403,0.00018623393864475614
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,graph40-80-1rand,TERMINATION_REASON_OPTIMAL,80,31.93284135,128.0,-511.9999999999999,-512.0199625053372,1.9475235671004483e-5,0.02275843924216113,0.0009219764642940664,0.0,0.0,2.2736475819661467e-5,0.0003073254880980221,0.0,0.0,0.9999999999999993,22.650258159093106,0.00020881388587887424
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,graphdraw-grafo2,TERMINATION_REASON_OPTIMAL,840,9.247967698,922.0,35761.99999438328,35755.35031188011,9.297868973061906e-5,0.0531104103515601,0.018409351494863557,0.0,0.0,9.265301253043958e-6,0.0001324413776608889,0.0,0.0,29.2193186364056,326.15620674334065,236.86149426340225
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,graphdraw-opmanager,TERMINATION_REASON_OPTIMAL,880,3.056800806,963.0,54716.994956005525,54706.422226966344,9.662129633737578e-5,0.20277119836253885,0.08069775350623587,0.0,0.0,3.64648548027029e-5,0.0007759399375599602,0.0,0.0,39.701710757524204,365.5226028916227,471.68650664664125
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,hgms30,TERMINATION_REASON_OPTIMAL,52640,601.823719206,55313.0,-57290.93427651653,-57280.33529791137,9.250910926812439e-5,10.195532960173866,2.252842754402991,0.0,0.0,9.368591589176019e-5,0.00048336485638641655,0.0,0.0,4726.399460939243,152270.71815535618,1045.448701649274
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,hgms62,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,2548.131950033,100001.0,-57397.03488227074,-57294.171511577435,0.0008968645205069544,5.882678367407885,1.1070202717672828,0.0,0.0,3.76347574418218e-5,0.00023751977080239937,0.0,0.0,4726.39999999965,217306.94285506674,1045.4581690611963
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,highschool1-aigio,TERMINATION_REASON_OPTIMAL,2760,85.867337663,2942.0,0.0,-9.455357834298184e-5,9.454463880906929e-5,4.723513260455141e-5,2.781694487419273e-6,0.0,0.0,9.395390494084859e-8,8.181454374762567e-8,0.0,0.0,1.0,72.00322456102822,56.53981076049778
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,hypothyroid-k1,TERMINATION_REASON_OPTIMAL,4960,9.392024397,5247.0,-2902.8532211425113,-2903.4321169518325,9.968440943031101e-5,0.0237151164617647,0.017419784783669456,0.0,0.0,1.3560001580643455e-6,5.8652474019089075e-6,0.0,0.0,0.987424304554677,47.33788465416211,2.0000157562566083
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,iis-hc-cov,TERMINATION_REASON_OPTIMAL,29840,28.49806023,31369.0,9.517079611107881,9.51510897068241,9.83736957859043e-5,0.0004453147080676833,0.00024114949395026564,0.0,0.0,4.469884361622133e-6,0.00012057474697513282,0.0,0.0,0.3488757145285245,1.3238513514882837,0.41617981038675306
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,in,TERMINATION_REASON_OPTIMAL,3000,617.559353795,3195.0,58.00733191533433,57.99646486140263,9.287778885022676e-5,0.006333550178540362,0.0027947646386476954,0.0,0.0,8.648987705356894e-5,0.0009315882128825651,0.0,0.0,1.0000000000000009,45.81309066948364,0.5455163887612665
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,irish-electricity,TERMINATION_REASON_OPTIMAL,15640,97.082631905,16464.0,2.4110260610369355e6,2.4105563052438484e6,9.742770318405572e-5,1.4099968757398522,0.4343993963234425,0.0,0.0,3.4756604775857503e-5,9.646246004562043e-5,0.0,0.0,444.9999999999747,8813.85793064558,285207.4361117314
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,ivu06,TERMINATION_REASON_OPTIMAL,85720,8676.327427917,90051.0,135.9007688476031,135.89961092934385,4.244562489977005e-6,0.003529352543238609,0.0009282568841226801,0.0,0.0,9.996060839598364e-5,0.0004641284420613401,0.0,0.0,0.8209038470324765,4.966668259664925,3.333979546029534
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,ivu52,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,1899.001486331,100003.0,480.24462563952693,480.2495062574462,5.076076657554598e-6,0.010728350537304795,0.010641206178033677,0.0,0.0,0.00021751725066786065,0.0006650753861271048,0.0,0.0,1.0000000000005402,12.078819680796615,15.043227071085205
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,k1mushroom,TERMINATION_REASON_OPTIMAL,10240,184.503237928,10792.0,-4165.104504486954,-4165.92222670841,9.81420544888307e-5,0.977862301537452,0.925602102411176,0.0,0.0,2.9425919378595776e-5,0.0002199102167762357,0.0,0.0,0.989843503809484,64.20790547419016,0.9671441370254192
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,kosova1,TERMINATION_REASON_OPTIMAL,5920,126.25728038,6260.0,0.0,-3.370186044356811e-5,3.370072466644856e-5,1.2433290585797802e-7,3.42981532064357e-8,0.0,0.0,2.665797780499709e-10,1.1063920389172807e-9,0.0,0.0,1.0000000000000044,53.977292419123415,631.3375387412991
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,leo1,TERMINATION_REASON_OPTIMAL,23920,21.202562596,25156.0,3.8857505865128636e8,3.8856201440238756e8,1.678500400291451e-5,0.009511737652611884,0.007741211177602736,0.0,0.0,9.960624551969887e-5,0.00018881002872201796,0.0,0.0,0.9477445240807054,2.882696274069699,6.009399606216246e6
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,leo2,TERMINATION_REASON_OPTIMAL,21000,31.551405448,22090.0,3.86426621833424e8,3.863831834864647e8,5.620832784996065e-5,0.00973212488085972,0.004292765823137756,0.0,0.0,9.94225122148501e-5,0.0001047016054423843,0.0,0.0,0.9971495323577695,2.9085328700622224,5.200634242391304e6
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,lr1dr04vc05v17a-t360,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,239.037976146,100001.0,252606.19246192556,240445.00252390126,0.0246651167192834,0.14893314319489367,0.010578709732527614,0.0,0.0,5.060358921656301e-5,1.1523648946108511e-5,0.0,0.0,1048.0000000005996,13857.94949505237,15422.261841823438
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,lr1dr12vc10v70b-t360,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,1508.538132761,100003.0,984837.3814599514,979391.3060388408,0.002772626569984046,0.0015657730690947294,5.137033520696832e-5,0.0,0.0,1.6892320066851148e-7,1.4466441905651456e-8,0.0,0.0,3463.9999999986258,32447.003482777895,10590.606347579096
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,lr2-22dr3-333vc4v17a-t60,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,881.805440358,100002.0,-73218.35049889321,-73305.58129667173,0.000595330751630927,0.14394544747209875,0.012073199521761252,0.0,0.0,3.421756381017303e-6,1.4254072634901125e-5,0.0,0.0,447.7839881657911,5705.296217360227,595.629702405266
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,map06,TERMINATION_REASON_OPTIMAL,21760,72.282047845,22889.0,-436.14954846772855,-436.15106305781046,1.7343284338996364e-6,2.8210545741590685,2.796591490507126,0.0,0.0,5.4908844792400085e-8,5.443269673213492e-8,0.0,0.0,1.0000000000000036,34.15987987023757,8.85858344272299
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,map10,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,308.445267319,100001.0,-602.0525830755798,-619.0669981679124,0.013922054235495192,0.020027298140661388,0.01701602339744568,0.0,0.0,2.3388611095079634e-10,1.98719343384424e-10,0.0,0.0,1.0000000000000457,41.50882061003886,22.869443956198353
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,map14860-20,TERMINATION_REASON_OPTIMAL,27280,85.775095771,28685.0,-1016.6508064835025,-1016.8320752727525,8.909821305231079e-5,0.4907581899484544,0.3167566955089569,0.0,0.0,2.86562679743743e-9,1.8496002583543929e-9,0.0,0.0,1.0000000000000229,59.95425388044562,5.9460094944978685
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,map16715-04,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,317.492132687,100001.0,-295.57671837887744,-334.4132413411063,0.06154855931378599,0.002968765653654202,0.0009719613933095745,0.0,0.0,8.667582718606164e-11,2.8377301406167907e-11,0.0,0.0,1.0,28.01773822127111,28.25674874630402
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,map18,TERMINATION_REASON_OPTIMAL,27440,97.586231271,28853.0,-953.0904393692624,-953.2517302902186,8.456318091313291e-5,0.41437129725840194,0.18020731210708618,0.0,0.0,2.6884330722751597e-9,1.169181603407206e-9,0.0,0.0,1.0000000000000304,57.53137776180211,5.9815795007360455
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,momentum1,TERMINATION_REASON_OPTIMAL,16560,24.112062761,17427.0,72794.93948768501,72782.72008038493,8.393680321237528e-5,0.015056091271882335,0.010315393856424437,0.0,0.0,9.975468931810785e-5,0.0020709185607015556,0.0,0.0,6.349940730977458,23.32255886679028,41355.73496097172
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,mushroom-best,TERMINATION_REASON_OPTIMAL,9800,15.795747413,10330.0,1.2682101897057884e-5,-6.832420369360145e-5,8.099974410063595e-5,1.8061379554862294e-6,3.026968720021457e-7,0.0,0.0,1.6568047812615844e-6,3.023944775246211e-7,0.0,0.0,0.00210959286867342,0.005308772238041024,0.0007894737607319043
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,mzzv11,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,114.960498339,100000.0,-22841.615005180764,-23280.13346938258,0.009507639477375467,0.0005081573749109983,0.00018583539115146763,0.0,0.0,6.580917635943455e-6,9.291769557573382e-5,0.0,0.0,96.00000001016916,323.7528437517282,165775.4511939111
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,mzzv42z,TERMINATION_REASON_OPTIMAL,54840,78.298198173,57622.0,-21833.855385286995,-21838.08834442491,9.692406273573876e-5,0.0062682923757108435,0.002377431187397997,0.0,0.0,8.208248260727754e-5,0.0011887155936989985,0.0,0.0,79.99999999564248,345.4204971917941,5354.200890717554
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,n2seq36q,TERMINATION_REASON_OPTIMAL,1280,2.393151726,1385.0,52000.665786043246,51992.68662783159,7.672684166448015e-5,0.0008930114485598969,0.00044043180056041464,0.0,0.0,4.792069994860239e-5,0.00022021590028020732,0.0,0.0,0.46604257496479407,2.9307548040132225,3238.681087314566
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,n3div36,TERMINATION_REASON_OPTIMAL,8960,23.034680479,9449.0,114335.67764920925,114327.48632220186,3.582252183778862e-5,0.008699186130980693,0.00797711032581816,0.0,0.0,9.950640758241063e-5,0.00031908441303272637,0.0,0.0,0.8442222536404946,1.2158479321182163,1273.7850212076708
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,n3seq24,TERMINATION_REASON_OPTIMAL,3320,56.344220227,3529.0,52001.51055166623,51991.403898082746,9.718504815363085e-5,0.0008678557852343236,0.0005932905546138234,0.0,0.0,1.2733273537905666e-5,0.0002966452773069117,0.0,0.0,0.41202898105153585,2.6867276800310504,2400.049048573102
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-1122047,TERMINATION_REASON_OPTIMAL,20560,75.503907955,21628.0,161.00003485438614,160.99960724214174,1.3238783846096226e-6,7.276333172123522e-12,7.275957614183426e-12,0.0,0.0,3.3230531356076424e-18,3.519394090204156e-16,0.0,0.0,10685.829100000008,471613.39201965154,0.9999975605101971
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-1171448,TERMINATION_REASON_OPTIMAL,440,0.682314796,501.0,-309.00022525933537,-309.01672684849746,2.6657733856721714e-5,0.0003905725762961477,0.000272857625821743,0.0,0.0,2.3679379858709018e-6,3.0317513980193667e-5,0.0,0.0,0.12698845805755282,6.282908961609258,1.0000008760208066
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-1354092,TERMINATION_REASON_OPTIMAL,4760,6.964428111,5039.0,13.284223310824252,13.282086723065566,7.750720920063651e-5,0.000920916316951166,0.00021113442585374287,0.0,0.0,4.3157709351788303e-7,1.0609770143404163e-6,0.0,0.0,269.8572101000633,1667.7905970988597,1.539346736475545
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-1367061,TERMINATION_REASON_OPTIMAL,3160,17.591881363,3359.0,3.132571918650341e7,3.131951644176847e7,9.901382880466095e-5,3.8655616968535256,0.321733712431012,0.0,0.0,6.18479975816951e-5,0.00012864202816114035,0.0,0.0,390.1136897682186,23641.438064712478,20.192736914083834
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-1593097,TERMINATION_REASON_OPTIMAL,320,0.668957222,377.0,4424.008920395668,4423.557138031695,5.105712733447027e-5,1.089167002632662e-7,2.0632240804729918e-8,0.0,0.0,5.682837132072898e-9,1.0316120402364959e-8,0.0,0.0,0.0061440722730671535,0.5437501544570056,98.00001066018163
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-2629914-sudost,TERMINATION_REASON_OPTIMAL,160,1.041321417,205.0,39622.00000000001,39619.80495890911,2.770019425783579e-5,0.9077039675382028,0.25892562857393964,0.0,0.0,8.009411674709745e-5,0.0012818100424452456,0.0,0.0,11.000000000000004,170.41336515734056,0.03353046014353107
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-2669500-cust,TERMINATION_REASON_OPTIMAL,5840,47.010907325,6174.0,2221.894822542145,2221.5981173851956,6.67579318855391e-5,0.00040969396733569086,0.00023702293440142075,0.0,0.0,1.5562610514419816e-10,2.149283046802872e-8,0.0,0.0,0.05127383854800962,1.9867890147722622,55.52119523456194
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-2746589-doon,TERMINATION_REASON_OPTIMAL,0,0.279607675,24.0,0.0,0.0,0.0,57.688820407423826,36.0,0.0,0.0,4.81375905002992e-5,0.003264417845484222,0.0,0.0,0.0,0.0,0.0
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-2978205-isar,TERMINATION_REASON_OPTIMAL,1560,8.861090104,1681.0,-12.415617516912242,-12.415627698502318,3.941579273868991e-7,0.0019082268347774714,0.001344826614165462,0.0,0.0,8.396830495208798e-5,0.00022413776902757698,0.0,0.0,0.45637276987464487,6.968798996264268,0.2638809367977657
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-2987310-joes,TERMINATION_REASON_OPTIMAL,2800,4.250438149,2980.0,-6.230569536882025e8,-6.231471280162213e8,7.235919804009515e-5,2.0748433584964707,0.8662509913710782,0.0,0.0,7.986075779622729e-9,1.7325019480921174e-8,0.0,0.0,1.0000000000000016,53.29798319838023,6.345130989904704e6
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3025225-shelon,TERMINATION_REASON_OPTIMAL,26040,733.343961213,27384.0,0.052574407531720095,0.052504240995406355,6.349460864822558e-5,2.0781371348128474e-6,2.0198267247639734e-6,0.0,0.0,6.345701703633359e-9,6.195787499275992e-9,0.0,0.0,1.9948958455044095,36.757569369814796,0.15902558719685414
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3148108-pahi,TERMINATION_REASON_OPTIMAL,0,0.241352764,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3209462-rhin,TERMINATION_REASON_OPTIMAL,1720,17.698927079,1848.0,2.2424728740588762e-11,-1.3423234609237067e-5,1.3423076852555029e-5,5.107160240382747e-6,5.011659011788794e-6,0.0,0.0,2.07400053141796e-8,1.670553003929598e-6,0.0,0.0,0.7633939323009353,4.474272219620922,2.000000000000102
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3237086-abava,TERMINATION_REASON_OPTIMAL,80,1.448230649,126.0,0.0,-9.014493099851832e-5,9.013680562239507e-5,8.28184000817889e-6,4.943633621057027e-7,0.0,0.0,4.4310851717877126e-8,8.239389368428378e-8,0.0,0.0,0.007060428593660472,0.90184611940574,1.0944920756945187e-7
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3322547-alsek,TERMINATION_REASON_OPTIMAL,120,16.070814195,171.0,398.4266726927449,398.4078078692637,2.364503407760978e-5,4.6349618598493575e-7,1.6759060361692946e-8,0.0,0.0,9.769080972045316e-11,1.1098715471319831e-10,0.0,0.0,0.0010000000167590675,1.0000000134066296,0.6666667311100062
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3352863-ancoa,TERMINATION_REASON_OPTIMAL,61440,251.906857486,64553.0,27300.5853289048,27295.1259325493,9.999496726742267e-5,0.0009717260044598049,0.00040183620782330287,0.0,0.0,4.319898645891045e-5,0.00013394540260776763,0.0,0.0,0.2025870780113366,0.7757780959236722,191.53123858339669
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3354841-apure,TERMINATION_REASON_OPTIMAL,91320,662.209300805,95927.0,48447.79587559996,48438.11038607516,9.996696043361394e-5,0.0001230004064760938,6.626749689631062e-5,0.0,0.0,8.259249224857284e-6,1.104458281605177e-5,0.0,0.0,0.24442152391240285,0.6088642097366508,6000.000360364576
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3372571-onahau,TERMINATION_REASON_OPTIMAL,3920,6.908579689,4156.0,0.3548588181937381,0.3547195328082286,8.147353142830128e-5,0.009467423904613496,0.0035946446714492097,0.0,0.0,9.93018947014766e-5,0.0005991074452415349,0.0,0.0,1.0,13.894800732879327,0.0076695948818991805
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3402294-bobin,TERMINATION_REASON_OPTIMAL,1720,3.929481862,1844.0,-3.1252253247515682e-6,-6.33326808686614e-5,6.0203454548374945e-5,0.0018505945693309122,0.001339961370830478,0.0,0.0,1.015422975936827e-5,9.197977559242711e-5,0.0,0.0,0.3479070304396398,2.9583782786462085,0.01170730249772961
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.184445247,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3555904-turama,TERMINATION_REASON_OPTIMAL,1760,9.057265425,1889.0,-41.44998443441142,-41.4522928211197,2.7512801604282495e-5,5.556580580871956e-6,3.5627649144220896e-6,0.0,0.0,2.468856700293969e-8,1.1875883048073632e-6,0.0,0.0,0.2792193760132419,11.121837670389642,6.689531872151827
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3572885-glina,TERMINATION_REASON_OPTIMAL,0,0.246007853,23.0,0.0,0.0,0.0,1.4142135623730951,1.0,0.0,0.0,2.6188655059871483e-5,1.8518175589340937e-5,0.0,0.0,0.0,0.0,0.0
"1e-4,fixed,miplib_stepsize_100k",1e-4,fixed,miplib_stepsize_100k,neos-3634244-kauru,TERMINATION_REASON_OPTIMAL,0,1.765491358,21.0,0.0,0.0,0.0,13.228756555322953,1.0,0.0,0.0,1.3178226829321781e-5,0.00029883184509151136,0.0,0.0,0.0,0.0,0.0
