experiment_label,tolerance,primal weight,experiment_name,instance_name,termination_reason,iteration_count,solve_time_sec,cumulative_kkt_matrix_passes,primal_objective,dual_objective,relative_optimality_gap,l2_primal_residual,l_inf_primal_residual,l2_dual_residual,l_inf_dual_residual,relative_l2_primal_residual,relative_l_inf_primal_residual,relative_l2_dual_residual,relative_l_inf_dual_residual,l_inf_primal_variable,l2_primal_variable,l_inf_dual_variable
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,highschool1-aigio,TERMINATION_REASON_OPTIMAL,560,16.766601407,613.5,0.0,-7.360421779093428e-5,7.359880060878511e-5,0.007998397902128355,0.0011860174240114763,0.0,0.0,1.590935972313202e-5,3.4882865412102246e-5,0.0,0.0,1.0,72.68524399866604,0.0005375295749748806
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,hypothyroid-k1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93600,186.563558766,100004.5,-2951.9999999999936,-2951.7025339468246,5.037782199168871e-5,104.34712795246452,44.6647095271303,0.0,0.0,0.00596643589017287,0.015038622736407508,0.0,0.0,1.0000000000000064,48.12707753902092,0.050171151467816755
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,iis-hc-cov,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94200,94.104405633,100033.5,6.259094069271767,7.047268455098663,0.05509257747972384,6.4194500265650225,0.7370518800502319,0.0,0.0,0.06443577713493476,0.36852594002511596,0.0,0.0,0.2737101848004093,0.976763273551286,0.011329979364766865
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,in,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,18180.505978177,100024.5,14.0,18.30537030135031,0.1292695520991027,20.39411041237098,0.8332250635274514,0.0,0.0,0.2784984807035007,0.2777416878424838,0.0,0.0,0.9188150821644624,15.613663168911266,0.020400962019744995
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,irish-electricity,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,615.337408245,100000.5,2.231411595634422e6,2.3151104368314906e6,0.018409417614161473,766.8382292389097,289.44531689156406,0.0,0.0,0.018902661218089596,0.06427404723015656,0.0,0.0,445.0000000000007,8914.967297821451,1339.3133350367743
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,ivu06,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94120,10895.962663989,100036.5,136.50243760608055,135.43805753964395,0.0038996780813646565,0.055464787335113994,0.02192834357260831,0.0,0.0,0.0015709096268077206,0.010964171786304155,0.0,0.0,0.9822613826415253,5.015890267501571,3.3456028022464204
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,ivu52,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94160,1956.534838712,100017.5,503.2548717795835,478.5643470126715,0.02512214280593042,0.30978492852963935,0.07824907561443517,0.0,0.0,0.00628088779517407,0.004890567225902198,0.0,0.0,1.0000000000000027,11.71938724531563,9.04394384800829
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,k1mushroom,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93600,792.823870421,100037.5,-4208.0000000000055,-4207.757337516027,2.883087562671496e-5,269.00235994382547,77.52701282185444,0.0,0.0,0.008094842948658086,0.018419342556867294,0.0,0.0,1.0000000000000129,64.86926048788533,0.0009613708131440272
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,kosova1,TERMINATION_REASON_OPTIMAL,960,23.747051971,1033.5,0.0,-7.653516139994415e-5,7.652930421729404e-5,0.0002890701185011477,3.778629227912944e-5,0.0,0.0,6.197896485982438e-7,1.2189126541654658e-6,0.0,0.0,1.0000000000000004,54.92033051224381,0.005769165526934552
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,leo1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94240,86.853814858,100023.5,1.8370196372480622e8,2.995480030041549e8,0.2397228081023337,67.28932377985197,40.0,0.0,0.0,0.7046490504739673,0.975609756097561,0.0,0.0,1.0000000000000009,3.551536160503884,3.7392760808332697e6
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,leo2,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94640,147.600129495,100016.5,1.3375339279469702e8,2.600227665922827e8,0.32066281938829333,74.73169852104748,40.0,0.0,0.0,0.7634523087201673,0.975609756097561,0.0,0.0,1.000000000000003,3.3789399808659955,2.3488705606101886e6
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,lr1dr04vc05v17a-t360,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94920,230.572156516,100014.5,-1.0396631520924937e7,-1.3800274034044452e6,0.7656333948213199,3296.22034603585,199.38654499699982,0.0,0.0,1.1199695163876342,0.21719667211002158,0.0,0.0,1047.9999999999973,13473.250763824719,2588.3123835665237
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,lr1dr12vc10v70b-t360,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,1246.197206335,100039.5,-3.070171704507666e7,-1.802240298824984e7,0.2602266349382553,5785.409171927692,190.3822863717694,0.0,0.0,0.6241580301697361,0.05361371060877764,0.0,0.0,3464.0000000000405,65283.788173647845,6998.124572388634
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,lr2-22dr3-333vc4v17a-t60,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95080,1065.054383309,100025.5,-74209.4800827432,-74021.88898014512,0.0012655205052986979,17.17196351841723,0.7308869391181296,0.0,0.0,0.0004081982221433556,0.0008629125609423018,0.0,0.0,409.9999999999991,5932.583515270525,15.799522683548266
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,map06,TERMINATION_REASON_OPTIMAL,1,0.281214693,5.5,-1675.0,-1675.0000553996347,1.6532269101577632e-8,55.695601262577284,1.0,0.0,0.0,1.0840559957114177e-6,1.9463942773516863e-8,0.0,0.0,1.0,40.779897008207364,3.9483416714089183e-7
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,map10,TERMINATION_REASON_OPTIMAL,1,0.305034669,5.5,-1675.0,-1675.0000332397542,9.919353587801876e-9,55.695601262577284,1.0,0.0,0.0,6.504335974268507e-7,1.1678365664110117e-8,0.0,0.0,1.0,40.779897008207364,2.3690049844012794e-7
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,map14860-20,TERMINATION_REASON_OPTIMAL,1,0.284166802,5.5,-1675.0,-1675.0000166199393,4.959695376153649e-9,55.695601262577284,1.0,0.0,0.0,3.2521679871342533e-7,5.839182832055058e-9,0.0,0.0,1.0,40.779897008207364,1.1845024852841129e-7
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,map16715-04,TERMINATION_REASON_OPTIMAL,1,0.286998437,5.5,-1675.0,-1675.0000830994734,2.4798409825512735e-8,55.695601262577284,1.0,0.0,0.0,1.6260839935671265e-6,2.919591416027529e-8,0.0,0.0,1.0,40.779897008207364,5.9225125647511e-7
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,map18,TERMINATION_REASON_OPTIMAL,1,0.248963158,5.5,-1675.0,-1675.0000184665225,5.510749755768518e-9,55.695601262577284,1.0,0.0,0.0,3.6135199857047255e-7,6.487980924505621e-9,0.0,0.0,1.0,40.779897008207364,1.3161138733917955e-7
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,momentum1,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95080,148.837295347,100036.5,24447.207314393807,24994.56476215161,0.011070525069071899,1.8001755419970078,0.5307969896449166,0.0,0.0,0.011927129602709766,0.10656280827663824,0.0,0.0,6.697091768465129,21.431545962950953,195.49913814213923
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,mushroom-best,TERMINATION_REASON_OPTIMAL,10760,19.445237361,11600.5,1.263334379818583e-5,-4.1838483889764536e-5,5.446886066955761e-5,9.916119301727078e-5,3.1225019160023245e-5,0.0,0.0,9.09624528998885e-5,3.119382533468856e-5,0.0,0.0,0.0026112807828863925,0.005770019809867874,0.0007894753498628862
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,mzzv11,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94880,112.622338707,100007.5,-27017.999999999884,-26994.874731614636,0.0004281357058746959,6.133461479817096,5.999999999999902,0.0,0.0,0.07943170130902405,2.999999999999951,0.0,0.0,95.99999999999847,335.73596700272935,3.645414274407038
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,mzzv42z,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,125.148012676,100001.5,-22278.000000000127,-22277.99866808675,2.989234947866534e-8,0.030236977664947953,0.009887540379153847,0.0,0.0,0.0003959493342871186,0.004943770189576924,0.0,0.0,80.0000000001129,344.9911260177082,0.015042518205299941
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,n2seq36q,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,163.519233623,100009.5,2005.6881459461704,10514.766563102074,0.6795598925903616,4.461526019513109,1.0,0.0,0.0,0.239414007556959,0.5,0.0,0.0,1.0000000000000044,2.832383284713824,339.1201532481392
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,n3div36,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94680,222.129074181,100005.5,49256.51955202462,94203.87704063841,0.31330628696049173,31.502482344635364,14.0,0.0,0.0,0.36034392193072834,0.56,0.0,0.0,0.45330728288896965,0.9159607220129728,946.5470861898898
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,n3seq24,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93880,1618.06854992,100021.5,0.0,734.8130532300587,0.9986409591463346,5.44410912394059,1.0,0.0,0.0,0.07987655532725009,0.5,0.0,0.0,0.09863662412600245,1.7203435202253223,26.174642006785
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-1122047,TERMINATION_REASON_OPTIMAL,48320,184.233379836,51303.5,161.02181320426152,160.9999999816866,6.752863640929753e-5,2.842170943040401e-14,2.842170943040401e-14,0.0,0.0,1.2980006331193052e-20,1.3747633164859985e-18,0.0,0.0,10676.914554970745,468539.88037350157,1.0000000000470781
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-1171448,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95080,59.45924919,100029.5,-414.6116315429978,-389.00498578644005,0.03182465438204284,47.91178251096728,16.00000647566452,0.0,0.0,0.29047643553059044,1.7777784972960577,0.0,0.0,0.38095248374070634,11.198533932536828,0.8718394510418752
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-1354092,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,122.932320663,100022.5,0.0,0.00030050013511911825,0.0003004098619150217,3.4957819991502475,0.38023807154647216,0.0,0.0,0.0016382589894380177,0.0019107440781229756,0.0,0.0,269.99999999999886,1668.566414778365,2.4029769942671254e-5
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-1367061,TERMINATION_REASON_OPTIMAL,57440,344.801876754,60888.5,3.1320463680452634e7,3.132045626151133e7,1.1843601901959896e-7,1.2162433830232917,0.6916330292983047,0.0,0.0,1.9459582775048266e-5,0.00027654259468144933,0.0,0.0,2500.000000000001,62175.81340164336,20.08676838957393
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-1593097,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94000,93.008462973,100012.5,-21921.671362514084,-18421.114354602425,0.0867681836418859,2183.451292198303,213.6942035956495,0.0,0.0,113.92374217530273,106.84710179782475,0.0,0.0,0.023289409339348935,1.263827746576986,225.8799462528471
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-2629914-sudost,TERMINATION_REASON_OPTIMAL,40,0.602011119,63.5,39622.00000000001,39621.999874770656,1.580280794940193e-9,0.0732001168743486,0.014062146014389154,0.0,0.0,6.459042723737463e-6,6.961458422964928e-5,0.0,0.0,11.000000000000002,170.41412597191763,6.524872779227688e-7
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-2669500-cust,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94920,766.810113528,100001.5,0.0,3.0034254755848604,0.7502139090390062,16332.260061995104,10848.05,0.0,0.0,0.00620396252885956,0.9836824446862531,0.0,0.0,3165.162468144252,4164.085706006555,0.03215802955256338
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-2746589-doon,TERMINATION_REASON_OPTIMAL,0,0.271620915,2.5,0.0,0.0,0.0,57.688820407423826,36.0,0.0,0.0,4.81375905002992e-5,0.003264417845484222,0.0,0.0,0.0,0.0,0.0
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-2978205-isar,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94800,580.91361857,100005.5,-12.983152240269778,-12.63673109656112,0.013013623663382295,2.0863277359582937,1.0,0.0,0.0,0.09180533486385783,0.16666666666666666,0.0,0.0,0.6060651092470187,7.36928535183128,0.25437800907078806
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-2987310-joes,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94800,146.453145004,100010.5,-7.947649795793799e8,-6.701167600931687e8,0.08509097767099162,115.2066383169788,15.000000000000004,0.0,0.0,4.4343055592480534e-7,2.999999940000002e-7,0.0,0.0,1.000000000000001,55.12145052713327,5.887546973096271e6
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3025225-shelon,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,3254.218648382,100023.5,0.0,0.0006596079439777463,0.0006591731481327811,84.2887158980512,84.2604116382268,0.0,0.0,0.25738005404513453,0.2584675203626589,0.0,0.0,3.0000000000000195,179.5216208700205,2.1797336927246456e-5
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3148108-pahi,TERMINATION_REASON_OPTIMAL,0,0.234129114,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3209462-rhin,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94520,1041.930753658,100030.5,-239.99999999999977,-229.0033056765977,0.023397057404887137,11.616554765212069,2.723270770144623,0.0,0.0,0.04717443671689079,0.907756923381541,0.0,0.0,0.9999999999999991,17.180960353242792,0.08906753646646468
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3237086-abava,TERMINATION_REASON_OPTIMAL,9,0.976554211,30.5,0.0,-5.333702239458487e-7,5.333699394622047e-7,0.0023713602597566904,0.00016607297552086484,0.0,0.0,1.2687638584659268e-5,2.7678829253477475e-5,0.0,0.0,0.004155175747207232,0.5952801737452476,7.348606273356936e-10
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3322547-alsek,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95000,6206.350875219,100018.5,210.50148719775484,351.7570369366084,0.25078279988028657,24.680651757100684,1.0,0.0,0.0,0.005201925986631644,0.006622516556291391,0.0,0.0,0.0010000270712848883,0.5924433473395124,0.6666663601196815
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3352863-ancoa,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94560,395.655191204,100019.5,27265.888951807385,27298.566710771218,0.0005988726487671179,0.10426665599747793,0.03594151723471439,0.0,0.0,0.004635271506451939,0.011980505744904798,0.0,0.0,0.25589703383892815,0.8541626301724691,173.42020395174387
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3354841-apure,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93640,593.447200552,100008.5,37808.13780657803,43716.665836053086,0.07247433040188266,1.758141024024329,1.7521006332459095,0.0,0.0,0.11805590978014367,0.2920167722076516,0.0,0.0,0.3598947126085147,0.6236321034212337,3479.7757830695778
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3372571-onahau,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95040,157.395950937,100033.5,0.018639579179956223,0.05090240074462281,0.030165082035341583,12.914213243343093,1.0,0.0,0.0,0.13545457101777722,0.16666666666666666,0.0,0.0,0.999999999999991,5.910108576679469,0.00024518381304606976
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3402294-bobin,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95000,222.194466491,100008.5,0.009628301838261133,-0.00028450233271819756,0.00981550499215285,1.225180136069338,0.46215849719165725,0.0,0.0,0.0067225748980556735,0.031724224134517934,0.0,0.0,0.5603336008506531,3.6584438081276547,0.014090258686453047
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3437289-erdre,TERMINATION_REASON_OPTIMAL,0,0.23258582,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3555904-turama,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,530.95254697,100023.5,-2184.337051616146,-378.22830887269106,0.7045300153373326,273.3165688871158,101.60368667061931,0.0,0.0,1.2143789378690617,33.8678955568731,0.0,0.0,0.941219504614468,35.77892696616764,2.4751209175895292
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3572885-glina,TERMINATION_REASON_OPTIMAL,0,0.252772308,2.5,0.0,0.0,0.0,1.4142135623730951,1.0,0.0,0.0,2.6188655059871483e-5,1.8518175589340937e-5,0.0,0.0,0.0,0.0,0.0
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3634244-kauru,TERMINATION_REASON_OPTIMAL,0,1.143853407,2.5,0.0,0.0,0.0,13.228756555322953,1.0,0.0,0.0,1.3178226829321781e-5,0.00029883184509151136,0.0,0.0,0.0,0.0,0.0
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3695882-vesdre,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,93760,292.091056964,100021.5,-155933.5,-155909.3347957787,7.749136434626264e-5,17658.441416870603,1941.672432978874,0.0,0.0,0.007632219093081104,0.06472025709072611,0.0,0.0,31186.699999999997,69741.55167187654,2.0716481683385712
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3755335-nizao,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94640,679.787370514,100002.5,0.006000755611175019,0.9692824380026942,0.4876676344464574,9.968140415284337,1.0,0.0,0.0,0.024446665855228783,0.038461538461538464,0.0,0.0,0.5118199062914336,3.4323474036052497,0.015680267771115926
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-3759587-noosa,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94320,419.601163552,100002.5,0.005086277642573583,1.639972881096171,0.6180907516008707,9.949875715073567,1.0,0.0,0.0,0.03936833205342857,0.038461538461538464,0.0,0.0,0.99915939304981,3.5425992665038555,0.03208175837445614
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4165869-wannon,TERMINATION_REASON_OPTIMAL,0,0.220763893,2.5,0.0,0.0,0.0,35.651086939951774,12.0,0.0,0.0,3.905138811423131e-8,2.834467053229709e-7,0.0,0.0,0.0,0.0,0.0
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4260495-otere,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94120,798.956605685,100002.5,21.898499030185185,216.22053157484564,0.8126581646512083,7.752918053586278,5.4556881870772465,0.0,0.0,0.00744576648007611,0.027142727298891774,0.0,0.0,19.412846821485754,49.75899137004073,33.190482285356644
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4292145-piako,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,330.089770197,100027.5,484.815769339927,542.3593112534656,0.05596667629829003,2.559576967823864,0.5008792846166713,0.0,0.0,8.921388218042792e-8,5.8668862010095425e-8,0.0,0.0,9300.71769987369,45283.84856001875,5.999999412890212
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4295773-pissa,TERMINATION_REASON_OPTIMAL,240,5.123750446,287.5,0.0,-2.948402556753609e-8,2.948402469822835e-8,0.0275068318102219,0.004909076168793991,0.0,0.0,8.485021144556271e-5,2.4668724466301462e-5,0.0,0.0,0.7308458990213683,21.658770227876893,8.540119189179161e-9
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4300652-rahue,TERMINATION_REASON_OPTIMAL,360,2.175253978,414.5,0.0,-7.109839932668644e-8,7.10983942717044e-8,0.004563943977378045,0.0020814220373874814,0.0,0.0,2.832110435520329e-5,5.076639115579223e-5,0.0,0.0,0.7994881202297982,17.47462497555312,1.5749880189166207e-7
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4306827-ravan,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,753.446824308,100026.5,-66576.29748682154,-54067.4559853392,0.10368326132282914,139.66261425241453,51.174959033889266,0.0,0.0,0.0075064073020422,0.05112383519869058,0.0,0.0,99.99999999999994,410.35278423423057,2909.679800206054
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4321076-ruwer,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,2201.439564741,100026.5,154.86404536477676,246.6850711290852,0.22809893750122917,40.160394282296785,2.000000000000001,0.0,0.0,0.1275100752695826,0.025974025974025986,0.0,0.0,1.000000000000001,29.86063945926256,0.11709898471915525
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4322846-ryton,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95240,1083.587052997,100032.5,0.0,7.737336268198368e-5,7.736737650790139e-5,0.3697582836450217,0.3664514164941366,0.0,0.0,0.002487339463784141,0.0166568825679153,0.0,0.0,0.9767101966128194,4.787332844223864,0.00018428886826307554
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4355351-swalm,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94880,174.642297123,100024.5,1.8111253793888067,2.0184685935872304,0.042931810698499995,3.6305843007360874,3.4038414655669773,0.0,0.0,0.0012309297688646522,0.09725261330191363,0.0,0.0,0.8509603663917443,1.3990664329162907,0.2533588133201778
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4359986-taipa,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95160,324.041840599,100020.5,0.0,0.004045700153559704,0.00402939841577027,3.075354796403477,0.4083101946588019,0.0,0.0,0.048232194296840857,0.018559554302672813,0.0,0.0,0.4831078426641469,1.0775211093849004,0.0007746678067714
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4360552-sangro,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,95200,229.29649473,100033.5,-2689.6548221234884,-1238.5578782608764,0.36930984767525116,1349.2724609511665,99.19515309606211,0.0,0.0,1.9162375699221879,1.3588377136446865,0.0,0.0,8.755995681415557,174.5501197209215,0.18119898193722425
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4391920-timok,TERMINATION_REASON_OPTIMAL,7840,124.308953336,8280.5,0.0,-9.889124198436315e-8,9.889123220488637e-8,0.010873630726273504,0.010736779959165776,0.0,0.0,9.983656707770105e-5,0.00048803545268935345,0.0,0.0,66.0891357391543,503.6963576955724,1.14912225970523e-5
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4408804-prosna,TERMINATION_REASON_KKT_MATRIX_PASS_LIMIT,94080,588.000836865,100024.5,102.87134859480796,309.63098747051174,0.5000204855990042,18.593732691687734,1.8331549105124338,0.0,0.0,0.08251692795382728,0.010017239948155376,0.0,0.0,0.9899277202719121,14.741647635756324,1.110163653953321
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4409277-trave,TERMINATION_REASON_OPTIMAL,160,0.587343512,192.5,0.0,-5.788970518024537e-8,5.788970182902759e-8,0.004160546226458302,0.0014171222455244825,0.0,0.0,3.881011104028478e-5,0.00047237408184149415,0.0,0.0,2.0,14.146839209620577,5.187850901283671e-8
"1e-4,Fixed 1e-5,miplib_primalweight_100k",1e-4,Fixed 1e-5,miplib_primalweight_100k,neos-4413714-turia,TERMINATION_REASON_OPTIMAL,0,0.741939842,2.5,0.0,0.0,0.0,30.886890422961002,2.0,0.0,0.0,3.4318767098491356e-8,2.2222222197530863e-9,0.0,0.0,0.0,0.0,0.0
